CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,CHAS_0.06995884773662552,CRIM^2,CRIM ZN,CRIM INDUS,CRIM NOX,CRIM RM,CRIM AGE,CRIM DIS,CRIM RAD,CRIM TAX,CRIM PTRATIO,CRIM B,CRIM LSTAT,CRIM MEDV,CRIM CHAS_0.06995884773662552,ZN^2,ZN INDUS,ZN NOX,ZN RM,ZN AGE,ZN DIS,ZN RAD,ZN TAX,ZN PTRATIO,ZN B,ZN LSTAT,ZN MEDV,ZN CHAS_0.06995884773662552,INDUS^2,INDUS NOX,INDUS RM,INDUS AGE,INDUS DIS,INDUS RAD,INDUS TAX,INDUS PTRATIO,INDUS B,INDUS LSTAT,INDUS MEDV,INDUS CHAS_0.06995884773662552,NOX^2,NOX RM,NOX AGE,NOX DIS,NOX RAD,NOX TAX,NOX PTRATIO,NOX B,NOX LSTAT,NOX MEDV,NOX CHAS_0.06995884773662552,RM^2,RM AGE,RM DIS,RM RAD,RM TAX,RM PTRATIO,RM B,RM LSTAT,RM MEDV,RM CHAS_0.06995884773662552,AGE^2,AGE DIS,AGE RAD,AGE TAX,AGE PTRATIO,AGE B,AGE LSTAT,AGE MEDV,AGE CHAS_0.06995884773662552,DIS^2,DIS RAD,DIS TAX,DIS PTRATIO,DIS B,DIS LSTAT,DIS MEDV,DIS CHAS_0.06995884773662552,RAD^2,RAD TAX,RAD PTRATIO,RAD B,RAD LSTAT,RAD MEDV,RAD CHAS_0.06995884773662552,TAX^2,TAX PTRATIO,TAX B,TAX LSTAT,TAX MEDV,TAX CHAS_0.06995884773662552,PTRATIO^2,PTRATIO B,PTRATIO LSTAT,PTRATIO MEDV,PTRATIO CHAS_0.06995884773662552,B^2,B LSTAT,B MEDV,B CHAS_0.06995884773662552,LSTAT^2,LSTAT MEDV,LSTAT CHAS_0.06995884773662552,MEDV^2,MEDV CHAS_0.06995884773662552,CHAS_0.06995884773662552^2
-0.4223284613462184,0.2964429191868906,-1.311010389165282,-0.14421743255530314,0.4136718893017581,-0.12105929958778221,0.14021360349292905,-0.9828428567665056,-0.6666082090210984,-1.4590003802772022,0.4410519326070325,-1.1041459293785936,24.0,-0.2683913156290359,0.17836132926306428,-0.12519628193718085,0.5536770004650805,0.0609071263903832,-0.17470541251099467,0.051126787726558945,-0.05921619542297748,0.41508251144332003,0.2815276192366388,0.6161773857060183,-0.18626878407170405,0.46631225145615174,0.0856736388725083,0.11334929136829798,0.08787840433604534,-0.38863974684849767,-0.04275223670433257,0.12263010245016942,-0.035887172164522495,0.04156532992915709,-0.2913568055618459,-0.19761128343615933,-0.4325103318241573,0.13074672241504845,-0.3273162425133126,-0.060136471796792955,-0.07956270508948153,1.7187482404993042,0.1890705523787458,-0.5423281445802354,0.1587099994646548,-0.18382149088153146,1.2885171961377742,0.8739302875295218,1.9127646563395093,-0.5782236658092454,1.447546784569892,0.26595183824794494,0.35186380315140436,0.02079866785284341,-0.059658697795401124,0.017458861373493218,-0.020221245905077512,0.14174307340818498,0.09613652442531168,0.21041328894078906,-0.06360737734414082,0.15923709110136983,0.029255978146673866,0.038706706460159564,0.17112443199848598,-0.050078829178025405,0.058002426262727544,-0.4065744614453376,-0.275757077249819,-0.6035474438012538,0.18245078624174282,-0.4567541326708884,-0.08391756488013069,-0.11102594260844775,0.014655354016684405,-0.016974160631533005,0.11898226784500812,0.0806991228835601,0.17662556413466599,-0.053393438043245076,0.13366713285327336,0.024558114511112655,0.03249126468549447,0.019659854604472327,-0.13780793861451648,-0.09346753910481587,-0.20457170081622034,0.06184148079835252,-0.15481627954022176,-0.02844376055635644,-0.03763211351055521,0.9659800810969459,0.6551711164983003,1.4339681017750636,-0.43348474142588417,1.0852019395175654,0.199379704864383,0.26378648738416255,0.4443665043343164,0.9725816304576873,-0.29400883888046814,0.7360327404810004,0.13522827892554604,0.17891185422828795,2.128682109649021,-0.6434949373956554,1.610949330844893,0.2959731184023848,0.391583031565862,0.19452680725639834,-0.4869856960326167,-0.08947188611856297,-0.11837450845313033,1.219138233363318,0.22398727122154138,0.2963431786323653,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.41986984486883894,-0.4896385167169952,-0.599770896773018,-0.7402622069004932,0.19427445318162764,0.3787156436881204,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.4410519326070325,-0.510352718143758,21.6,-0.2683913156290359,0.17629068663018288,0.20558444805577317,0.2518257133849315,0.3108137779735744,-0.0815699845193485,-0.1590112785647336,-0.2339346303204422,0.36439769237166364,0.4145498776858456,0.1272600929083414,-0.18518440652281634,0.21428171659540998,0.08517488342624363,0.1126894200573069,0.2397458770528192,0.2936709322659626,0.3624608889684069,-0.09512425509185748,-0.18543376603297335,-0.27280693481243357,0.42494870200477014,0.4834345445282383,0.1484065690604012,-0.21595601407687154,0.24988834791439643,0.09932817060343282,0.13141472568432402,0.3597251286159102,0.44398772767988215,-0.1165201630048325,-0.2271426212367947,-0.3341682779276181,0.5205306677931214,0.5921714906067007,0.18178704896251097,-0.2645301131431926,0.30609470743162903,0.12166964796210532,0.16097330006091698,0.5479881349651885,-0.14381403545661822,-0.2803488781843088,-0.4124443987292257,0.6424606178344638,0.7308827034766379,0.22436914290932014,-0.32649407698940947,0.3777948294307637,0.15016974414368758,0.19867994762047694,0.03774256315902043,0.07357477458883772,0.10824193006751234,-0.16860739891493434,-0.19181289580128494,-0.058883449868457144,0.08568512303193133,-0.09914849524713593,-0.039410555686873606,-0.05214157608252858,0.14342553877410735,0.21100516073123662,-0.3286806811956462,-0.37391712143002304,-0.11478649536417182,0.1670332665571618,-0.1932785581597952,-0.07682633367706389,-0.10164398985875181,0.31042712640834635,-0.4835493075899816,-0.5501003725129244,-0.16887189764885138,0.24573643967876233,-0.2843480566919214,-0.11302556730466341,-0.1495368718906428,0.7532200409676053,0.8568859858068888,0.26305010816642604,-0.3827812557204987,0.4429261950099945,0.17605882399027808,0.23293212709373576,0.9748195118773035,0.29925378905643185,-0.43546357746283737,0.5038862863543438,0.20028986318673814,0.2649906594285581,0.09186606256184894,-0.13368025974455996,0.15468492229368808,0.06148574145053614,0.08134783714561059,0.19452680725639834,-0.22509205264855664,-0.08947188611856297,-0.11837450845313033,0.26045989691672217,0.10353025778200456,0.13697423745745776,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.4198721875238912,-0.4896385167169952,-0.599770896773018,-0.7402622069004932,1.282713681725651,-0.27062698334188445,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.39642699409025545,-1.239747744444241,34.7,-0.2683913156290359,0.17629265385609766,0.20558559510991817,0.251827118441253,0.3108155121525734,-0.5385757995129735,0.1136287434987487,-0.2339359355538385,0.36439972552099675,0.41455219065825183,0.12726080295337858,-0.16644866920219625,0.5205355974376136,0.08517535865773125,0.11269004880557844,0.2397458770528192,0.2936709322659626,0.3624608889684069,-0.6280660244927436,0.13250939470711529,-0.27280693481243357,0.42494870200477014,0.4834345445282383,0.1484065690604012,-0.1941059253729297,0.6070282466929187,0.09932817060343282,0.13141472568432402,0.3597251286159102,0.44398772767988215,-0.7693343351916133,0.16231418848993864,-0.3341682779276181,0.5205306677931214,0.5921714906067007,0.18178704896251097,-0.2377653737505444,0.7435646164576488,0.12166964796210532,0.16097330006091698,0.5479881349651885,-0.9495444608556872,0.20033492793548638,-0.4124443987292257,0.6424606178344638,0.7308827034766379,0.22436914290932014,-0.29345992152018124,0.9177384013022025,0.15016974414368758,0.19867994762047694,1.6453543892861748,-0.34713693417677505,0.7146765946842438,-1.1132447621724353,-1.266461038733181,-0.38878301051174613,0.5085023291249444,-1.590241393687144,-0.26021156233394116,-0.3442692126137119,0.07323896411272861,-0.1507824962342723,0.23487242398675587,0.26719800008003325,0.08202545494628442,-0.10728384152593688,0.33550919218385045,0.05489944572071294,0.07263393210384556,0.31042712640834635,-0.4835493075899816,-0.5501003725129244,-0.16887189764885138,0.2208732145089343,-0.6907376984354842,-0.11302556730466341,-0.1495368718906428,0.7532200409676053,0.8568859858068888,0.26305010816642604,-0.3440520523341,1.0759553769325347,0.17605882399027808,0.23293212709373576,0.9748195118773035,0.29925378905643185,-0.39140405990056226,1.2240395020061738,0.20028986318673814,0.2649906594285581,0.09186606256184894,-0.12015470202452866,0.3757602863577067,0.06148574145053614,0.08134783714561059,0.15715436164343544,-0.49146947176020467,-0.08041926187674077,-0.1063975624947477,1.5369744698545833,0.2514954834252818,0.3327375281795196,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.4192771531406093,-0.4896385167169952,-1.330434997150785,-0.8352838375932041,1.0163025092940647,-0.8287698032047538,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.41616283913453045,-1.3953329848879843,33.4,-0.2683913156290359,0.17579333114569395,0.2052942433570924,0.5578209980440157,0.3502154294904417,-0.4261124228264731,0.3474842436965922,-0.45187034142055804,0.31568305621114207,0.4637688080850503,-0.04739177525557417,-0.17448757043523927,0.5850312415870229,0.08505464985987396,0.1125303467446049,0.2397458770528192,0.65143221859329,0.408987139276816,-0.4976208531865061,0.40579761714101165,-0.5277013595047105,0.3686596854564943,0.5415965777992661,-0.055344867629700124,-0.20376935526656498,0.6832087730468501,0.09932817060343282,0.13141472568432402,1.770057281643609,1.1112908500884113,-1.3521244260569847,1.1026243507653732,-1.433858515536072,1.0017139804657365,1.4716142967521393,-0.15038185578400778,-0.5536776056982116,1.8563998357738416,0.2698923182347431,0.3570771992442118,0.6976990893444303,-0.8489010601187494,0.6922580217022313,-0.9002159789749773,0.6289037041013399,0.9239201012304985,-0.09441388258175654,-0.3476140933359739,1.165499090337616,0.16944585176639984,0.22418292809531,1.0328707903974126,-0.8422808306241395,1.0953064301771496,-0.7651966718573125,-1.124147595113747,0.11487480238635356,0.4229473376873655,-1.4180804138424357,-0.20616733688498629,-0.2727667675465245,0.6868593867040463,-0.893195565577572,0.6239991433147405,0.9167148291532395,-0.09367758762403679,-0.3449031942906564,1.1564098432907164,0.16812441340531886,0.22243461783574103,1.1615162197837061,-0.8114517738593301,-1.1921007940620627,0.12181882853971511,0.44851393117335875,-1.503801453415353,-0.2186298730509533,-0.28925514905634087,0.5668917661968325,0.8328185930463463,-0.0851043686040174,-0.31333822020928526,1.050577113019877,0.1527379431161732,0.20207776680330897,1.2234907089528497,-0.12502651255352004,-0.46032401820374375,1.5433989437202644,0.22438674624643892,0.2968716983916211,0.012776254635128501,0.047039757817118895,-0.15771741133799455,-0.022929714252129273,-0.03033683284567976,0.17319150867651306,-0.5806857365290424,-0.08442287947754668,-0.11169449191123146,1.9469541387164118,0.28305753742746814,0.3744952555546758,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.4149807237747075,-0.4896385167169952,-1.330434997150785,-0.8352838375932041,1.2285766520336716,-0.5223384511231783,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.4410519326070325,0.0,36.2,-0.2683913156290359,0.1722090011045801,0.2031905460551929,0.5521048780528337,0.3466266914817431,-0.50983562827364,0.21676038850245624,-0.44723992216227737,0.3124481793692639,0.45901646250380257,-0.046906140840760294,-0.18302805021549987,-0.0,0.08418307531156581,0.11137722241458328,0.2397458770528192,0.65143221859329,0.408987139276816,-0.6015584495748989,0.2557570244322057,-0.5277013595047105,0.3686596854564943,0.5415965777992661,-0.055344867629700124,-0.21595601407687154,-0.0,0.09932817060343282,0.13141472568432402,1.770057281643609,1.1112908500884113,-1.634541374547939,0.6949373557318111,-1.433858515536072,1.0017139804657365,1.4716142967521393,-0.15038185578400778,-0.5867909267013856,-0.0,0.2698923182347431,0.3570771992442118,0.6976990893444303,-1.0262102206880959,0.4363008659766587,-0.9002159789749773,0.6289037041013399,0.9239201012304985,-0.09441388258175654,-0.3684035508459014,-0.0,0.16944585176639984,0.22418292809531,1.5094005899222653,-0.641732825509368,1.3240820470597,-0.9250225761134557,-1.3589472388057757,0.13886859358134235,0.5418661067353285,0.0,-0.24922931331222856,-0.3297393039904334,0.272837457521761,-0.5629432762508788,0.39328019042301676,0.5777664704118718,-0.0590410097415269,-0.2303783833428418,-0.0,0.1059616860490646,0.1401911041005827,1.1615162197837061,-0.8114517738593301,-1.1921007940620627,0.12181882853971511,0.4753378186206578,0.0,-0.2186298730509533,-0.28925514905634087,0.5668917661968325,0.8328185930463463,-0.0851043686040174,-0.3320777700151133,-0.0,0.1527379431161732,0.20207776680330897,1.2234907089528497,-0.12502651255352004,-0.4878542213822334,-0.0,0.22438674624643892,0.2968716983916211,0.012776254635128501,0.04985302420983413,0.0,-0.022929714252129273,-0.03033683284567976,0.19452680725639834,0.0,-0.08947188611856297,-0.11837450845313033,0.0,-0.0,-0.0,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.41957232767719793,-0.4896385167169952,-1.330434997150785,-0.8352838375932041,0.20709638126656957,-0.35817879822233445,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.410571016371986,-1.0713160162574369,28.7,-0.2683913156290359,0.17604093815246194,0.20543877217936027,0.5582137085777611,0.35046198401012324,-0.08689191074153904,0.15028191209476627,-0.4521884618276154,0.315905299658294,0.4640953051097161,-0.04742513945201175,-0.17226423701598712,0.4494945546189956,0.08511452902731498,0.11260956902682011,0.2397458770528192,0.65143221859329,0.408987139276816,-0.10140236494082043,0.17537813548105977,-0.5277013595047105,0.3686596854564943,0.5415965777992661,-0.055344867629700124,-0.20103138346336838,0.5245575851354517,0.09932817060343282,0.13141472568432402,1.770057281643609,1.1112908500884113,-0.2755282734203264,0.4765336083924031,-1.433858515536072,1.0017139804657365,1.4716142967521393,-0.15038185578400778,-0.5462380489970581,1.4253163210370534,0.2698923182347431,0.3570771992442118,0.6976990893444303,-0.17298426009600557,0.29918096112367343,-0.9002159789749773,0.6289037041013399,0.9239201012304985,-0.09441388258175654,-0.3429433341597347,0.8948529533345754,0.16944585176639984,0.22418292809531,0.042888911133708345,-0.07417753295825427,0.22319535373897062,-0.1559274529479877,-0.22907244332131396,0.023408537965188166,0.08502777174357579,-0.22186567015983258,-0.042011614665700164,-0.05558287023014703,0.12829205149599576,-0.3860224069687219,0.26968075137387915,0.3961869925147106,-0.04048570016161089,-0.14705783322904034,0.38372268321942765,0.07266022496535698,0.09613207888531933,1.1615162197837061,-0.8114517738593301,-1.1921007940620627,0.12181882853971511,0.4424874190155956,-1.154596501167363,-0.2186298730509533,-0.28925514905634087,0.5668917661968325,0.8328185930463463,-0.0851043686040174,-0.30912801298418735,0.8066175598809108,0.1527379431161732,0.20207776680330897,1.2234907089528497,-0.12502651255352004,-0.4541388183706911,1.1849988682200243,0.22438674624643892,0.2968716983916211,0.012776254635128501,0.04640770237205953,-0.12109309436458292,-0.022929714252129273,-0.03033683284567976,0.1685685594847256,-0.4398513056504029,-0.08328852115731837,-0.11019369524322777,1.1477180066897048,0.21732738826695164,0.2875319150577911,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.41272708961440346,0.056251369327369925,-0.48023484763146107,-0.26515405343693593,-0.3884109453452136,-0.06998740757418664,0.839243922020929,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.42679826674172333,-0.04074222175851571,22.9,-0.2683913156290359,0.17034365050157582,-0.023216463949310314,0.19820593099434944,0.10943626077448858,0.16030771904670912,0.028885699037751112,-0.3463787014122754,0.21585686475570934,0.23835772191209256,0.6212519333024422,-0.17615120648478333,0.016815418610816812,-2.0345394336773843,0.11077236657735275,0.003164216551204174,-0.02701386777799054,-0.014915278588530263,-0.021848647537406504,-0.0039368875117207405,0.04720861981334972,-0.029419547509143686,-0.032486232633370964,-0.08467162157489432,0.024007986930770022,-0.0022918057633558742,0.2772912948403924,-0.01509737901970761,0.23062550887961264,0.1273362164511512,0.1865284711562504,0.03361039201251049,-0.4030341770173506,0.2511635198285888,0.2773447324990931,0.7228670834497053,-0.20496340059808318,0.01956583465836799,-2.3673191305302685,0.12889086256671742,0.07030667205403747,0.10298873655755557,0.0185574448078385,-0.2225289277461611,0.13867595341424713,0.15313149469309678,0.39911959371160893,-0.11316729042642655,0.010802965245296968,-1.30707770653206,0.07116504524631093,0.1508630624639625,0.027183875138150595,-0.32597152512737376,0.20313948613682922,0.22431468742384314,0.5846503822586067,-0.1657731182568514,0.015824724868689417,-1.9146729271273168,0.10424612462591944,0.004898237218955318,-0.05873650642463767,0.036603515377335916,0.04041905523454181,0.10534760948914479,-0.02987050424640942,0.0028514424796911345,-0.34500313682720946,0.018784012396301505,0.7043303606490712,-0.4389257849344733,-0.48467928181881437,-1.2632606925679029,0.3581878512920585,-0.034192661980463154,4.137055446059724,-0.22524578036486914,0.27353051273099,0.30204325427311174,0.7872409341424069,-0.22321611074308376,0.02130824090124888,-2.5781372072415105,0.1403690462224554,0.33352815574770645,0.869302701447528,-0.24648409357289877,0.023529405770457066,-2.8468814841277226,0.15500107500599072,2.2657373109921215,-0.6424323845356184,0.061326684560885185,-7.420068507575151,0.4039924393426722,0.18215676049373922,-0.01738870962974143,2.1039033437869388,-0.11454894831900332,0.001659928633820071,-0.20083890510015165,0.010934858499417964,24.299999999999994,-1.323035800276606,0.07203389830508478
-0.4061372009523087,0.056251369327369925,-0.48023484763146107,-0.26515405343693593,-0.16046555716845437,1.006170316998012,1.024637886132401,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.9184621963900645,27.1,-0.2683913156290359,0.164947425997376,-0.022845773688352573,0.19504123681680005,0.10768892508403605,0.06517103223764874,-0.4086431962268698,-0.41614356306350375,0.2124103434551135,0.23455193622785572,0.6113325915034847,-0.1791275973836265,-0.3730216656223705,0.08238907644577337,0.10900369768948427,0.003164216551204174,-0.02701386777799054,-0.014915278588530263,-0.00902640732060492,0.056598458107692054,0.057637284159649305,-0.029419547509143686,-0.032486232633370964,-0.08467162157489432,0.024809775153628456,0.05166475622236489,-0.011411164396723966,-0.01509737901970761,0.23062550887961264,0.1273362164511512,0.0770611523968902,-0.4831980488748392,-0.49206681912421596,0.2511635198285888,0.2773447324990931,0.7228670834497053,-0.2118085076530997,-0.4410775529386397,0.09742054035103985,0.12889086256671742,0.07030667205403747,0.042548092920232046,-0.26679013799994966,-0.27168688881305975,0.13867595341424713,0.15313149469309678,0.39911959371160893,-0.11694670770694897,-0.2435339743014167,0.053789206030125936,0.07116504524631093,0.0257491950373825,-0.16145568052344636,-0.16441908929414303,0.08392371846495779,0.09267190260702636,0.24153863443393625,-0.07077364410601106,-0.14738154808189408,0.03255207606066565,0.04306756200158774,1.01237870680788,1.030960226698011,-0.5262285309170304,-0.5810824407946606,-1.5145244167290826,0.44377336284380375,0.9241293992924816,-0.20411191826367958,-0.27004737512598054,1.0498827976978753,-0.5358870962821796,-0.5917478122202183,-1.5423224782492373,0.45191851990108,0.9410911634016379,-0.2078582531515281,-0.2750039103024294,0.27353051273099,0.30204325427311174,0.7872409341424069,-0.23067079860434242,-0.4803570569952797,0.1060961813679634,0.1403690462224554,0.33352815574770645,0.869302701447528,-0.25471585594092117,-0.5304293376973256,0.11715561663077048,0.15500107500599072,2.2657373109921215,-0.6638875245016995,-1.3825029408794642,0.30535261348045895,0.4039924393426722,0.19452680725639834,0.4050895267443378,-0.08947188611856297,-0.11837450845313033,0.8435728061976615,-0.18631943080688085,-0.24650727724466337,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.39832561768044417,0.056251369327369925,-0.48023484763146107,-0.26515405343693593,-0.9312059009411201,1.1484420161787436,1.0871964647915542,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3284479722710865,2.4571859505034124,16.5,-0.2683913156290359,0.15866329770050738,-0.022406361432695417,0.1912898423144757,0.105617652115741,0.3709231656800462,-0.4574538754645727,-0.4330582033780911,0.20832487410678902,0.2300405987361786,0.5995743102277565,-0.13082924143076993,-0.978760111489981,0.0808044170502807,0.10690713657800277,0.003164216551204174,-0.02701386777799054,-0.014915278588530263,-0.0523816070536652,0.06460143600313986,0.06115628987240065,-0.029419547509143686,-0.032486232633370964,-0.08467162157489432,0.018475648193046645,0.13822007440779197,-0.011411164396723966,-0.01509737901970761,0.23062550887961264,0.1273362164511512,0.44719752395197626,-0.5515218766531669,-0.5221096286146352,0.2511635198285888,0.2773447324990931,0.7228670834497053,-0.1577321619184676,-1.180026320542173,0.09742054035103985,0.12889086256671742,0.07030667205403747,0.24691301921893183,-0.304514055727081,-0.2882745495217876,0.13867595341424713,0.15313149469309678,0.39911959371160893,-0.08708931119082093,-0.6515328148242701,0.053789206030125936,0.07116504524631093,0.8671444299475631,-1.0694359823543633,-1.01240376349622,0.48702203290547236,0.5377890687688873,1.4016852317661008,-0.30585268993098114,-2.2881460568183924,0.18890462134347136,0.24992757687510891,1.3189190645246978,1.248582100007615,-0.6006368353423874,-0.6632470453544537,-1.7286769896867467,0.3772034514848267,2.8219355871222214,-0.2329731845362262,-0.3082318636458755,1.1819961530552532,-0.5686053233933543,-0.6278765778633587,-1.6364879423406826,0.3570874743210797,2.6714438787227848,-0.2205488993356316,-0.291794089532642,0.27353051273099,0.30204325427311174,0.7872409341424069,-0.17177876450039709,-1.2851118057042945,0.1060961813679634,0.1403690462224554,0.33352815574770645,0.869302701447528,-0.18968493323354227,-1.4190714886768938,0.11715561663077048,0.15500107500599072,2.2657373109921215,-0.494391918769653,-3.698646298356692,0.30535261348045895,0.4039924393426722,0.10787807048898843,0.8070577429358482,-0.06662902347396496,-0.08815258339352601,6.037762795351358,-0.498465249287219,-0.6594873700007939,0.04115226337448559,0.054445917706856216,0.07203389830508478
-0.40315148708816373,0.056251369327369925,-0.48023484763146107,-0.26515405343693593,-0.39980821475405154,0.6340751037560998,1.3296347255527103,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.32932512093972083,0.6258477533536676,18.9,-0.2683913156290359,0.16253112154139784,-0.022677823195074706,0.19360739297418125,0.10689725095055515,0.1611832763281598,-0.25562832100485333,-0.5360442168906376,0.21084881078621573,0.2328276298451469,0.6068383856297659,-0.13276791224233783,-0.2523114524553174,-1.9873364721294597,0.10820235801739454,0.003164216551204174,-0.02701386777799054,-0.014915278588530263,-0.02248975954824658,0.035667592842674775,0.07479377401756165,-0.029419547509143686,-0.032486232633370964,-0.08467162157489432,0.018524989006761004,0.03520479311660188,0.2772912948403924,-0.01509737901970761,0.23062550887961264,0.1273362164511512,0.19200183709421842,-0.30450496083921347,-0.6385369298313054,0.2511635198285888,0.2773447324990931,0.7228670834497053,-0.15815339927569932,-0.3005539004722908,-2.3673191305302685,0.12889086256671742,0.07030667205403747,0.10601076873942174,-0.16812758394437557,-0.352558037070809,0.13867595341424713,0.15313149469309678,0.39911959371160893,-0.08732189071577612,-0.16594606863612468,-1.30707770653206,0.07116504524631093,0.1598466085848218,-0.25350843525271627,-0.5315988858982224,0.2091002745204228,0.23089682666468397,0.6018059696498401,-0.1316668886765719,-0.2502190729761638,-1.970855801069974,0.10730505275713602,0.4020512372033087,0.843088276562548,-0.33162219626609724,-0.366190398099818,-0.9544330720705775,0.2088168602293436,0.3968344791432487,3.1256751373168004,-0.17018025130471706,1.7679285033956313,-0.6954008843865089,-0.7678892714651948,-2.001414892847044,0.43788211679829886,0.8321489057681841,6.55443839184669,-0.356862413297144,0.27353051273099,0.30204325427311174,0.7872409341424069,-0.17223751452262834,-0.32731928010720196,-2.5781372072415105,0.1403690462224554,0.33352815574770645,0.869302701447528,-0.1901915032254205,-0.3614389472049218,-2.8468814841277226,0.15500107500599072,2.2657373109921215,-0.4957122350752578,-0.9420489628805486,-7.420068507575151,0.4039924393426722,0.10845503528196175,0.20610738706304915,1.623409177426218,-0.08838800247870303,0.39168541037783317,3.0851183886815985,-0.1679721019060672,24.299999999999994,-1.323035800276606,0.07203389830508478
