indus,chas,nox,rm,age,tax,ptratio,lstat,log_crime,log_dis,log_rad,log_medv,box_zn,log_b
0.06781524926686218,0.0,0.31481481481481477,0.5775052692086607,0.6416065911431514,0.20801526717557245,0.2872340425531916,0.08967991169977926,0.0,0.5420962131287704,0.0,0.34231782050773496,0.9449260695449682,0.0
0.2423020527859238,0.0,0.17283950617283939,0.5479977007089482,0.7826982492276005,0.10496183206106868,0.5531914893617023,0.2044701986754967,0.1532110216225635,0.6239537145528778,0.21810429198553155,0.5389168479761979,0.0,0.0
0.2423020527859238,0.0,0.17283950617283939,0.6943858976815481,0.5993820803295572,0.10496183206106868,0.5531914893617023,0.06346578366445917,0.15313432881418643,0.6239537145528778,0.21810429198553155,0.2737889149329562,0.0,0.27121693719737394
0.06304985337243403,0.0,0.15020576131687247,0.6585552787890402,0.44181256436663235,0.06679389312977096,0.6489361702127658,0.03338852097130243,0.17100540247713913,0.7078947809163864,0.34568712404340535,0.1716879175452117,0.0,0.1979467943174403
0.06304985337243403,0.0,0.15020576131687247,0.6871048093504503,0.5283213182286303,0.06679389312977096,0.6489361702127658,0.09933774834437087,0.25031514832486457,0.7078947809163864,0.34568712404340535,0.36430826880505196,0.0,0.0
0.06304985337243403,0.0,0.15020576131687247,0.5497221689978923,0.5746652935118435,0.06679389312977096,0.6489361702127658,0.09602649006622516,0.16252091839252014,0.7078947809163864,0.34568712404340535,0.3569357279371702,0.0,0.2221614027684985
0.27162756598240473,0.0,0.28600823045267487,0.4696301973558151,0.6560247167868176,0.2366412213740458,0.2765957446808509,0.29525386313465785,0.27604646638975067,0.6714997260808229,0.5064224831767222,0.638458730326222,0.9193126595063386,0.13915689104629983
0.27162756598240473,0.0,0.28600823045267487,0.5002874113814907,0.9598352214212151,0.2366412213740458,0.2765957446808509,0.4806843267108167,0.327656361291957,0.700059394649056,0.5064224831767222,0.778385985508065,0.9193126595063386,0.0
0.27162756598240473,0.0,0.28600823045267487,0.3966277064571758,1.0,0.2366412213740458,0.2765957446808509,0.7781456953642383,0.3673709106447878,0.7092755349807137,0.5064224831767222,0.9229653314062594,0.9193126595063386,0.40467569039146073
0.27162756598240473,0.0,0.28600823045267487,0.46809733665453146,0.8547888774459321,0.2366412213740458,0.2765957446808509,0.4241169977924945,0.34465817761090284,0.7432005102234535,0.5064224831767222,0.7417281133220441,0.9193126595063386,0.40348549252928334
